tweet_id,timestamp,text,name,retweet_count,favorite_count,status,rating,p_conf,p_dog,p
844973813909606400,2017-03-23 18:07:10,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",Brady,3597.0,16307.0,,1.2,0.742421,True,Labrador_retriever
844704788403113984,2017-03-23 00:18:10,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,Luna,11580.0,41876.0,,1.3,0.980213,True,Labrador_retriever
844580511645339650,2017-03-22 16:04:20,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,Charlie,3516.0,17787.0,,1.1,,False,
844223788422217728,2017-03-21 16:26:50,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,Margo,2437.0,14700.0,,1.2,0.71951,True,Labrador_retriever
843981021012017153,2017-03-21 00:22:10,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,,3268.0,16275.0,,1.3,,,
843856843873095681,2017-03-20 16:08:44,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,Sadie,5200.0,23113.0,,1.2,0.92254,True,Labrador_retriever
843604394117681152,2017-03-19 23:25:35,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,Hank,3066.0,18234.0,,1.1,0.430583,True,Labrador_retriever
843235543001513987,2017-03-18 22:59:54,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,Tycho,6809.0,23218.0,,1.3,0.958452,True,Pembroke
842892208864923648,2017-03-18 00:15:37,RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Stephan,56373.0,0.0,,1.3,0.50537,True,Chihuahua
842846295480000512,2017-03-17 21:13:10,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,Charlie,4008.0,16380.0,,1.3,0.461076,True,Labrador_retriever
842765311967449089,2017-03-17 15:51:22,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",Indie,1435.0,7292.0,,1.2,0.0293399,True,Labrador_retriever
842535590457499648,2017-03-17 00:38:32,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,Winnie,3921.0,19561.0,,1.3,0.685084,True,Pembroke
842163532590374912,2017-03-16 00:00:07,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,George,6521.0,26494.0,,1.2,0.891227,True,French_bulldog
842115215311396866,2017-03-15 20:48:07,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,Bentley,3363.0,15145.0,,1.2,0.293493,True,chow
841833993020538882,2017-03-15 02:10:39,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Ken,17399.0,0.0,,1.3,0.201358,True,Samoyed
841680585030541313,2017-03-14 16:01:03,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",Penny,8703.0,27739.0,,1.2,0.547401,True,Chihuahua
841439858740625411,2017-03-14 00:04:30,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,,4138.0,13703.0,,1.4,0.0481999,True,Labrador_retriever
841320156043304961,2017-03-13 16:08:50,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",,6056.0,21340.0,,1.2,,,
841314665196081154,2017-03-13 15:47:01,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,Max,5283.0,17224.0,,1.3,0.903712,True,Afghan_hound
841077006473256960,2017-03-13 00:02:39,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,Dawn,5956.0,24841.0,,1.2,0.962985,True,Brittany_spaniel
840761248237133825,2017-03-12 03:07:56,"RT @dog_rates: Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https:/…",Maddie,1960.0,0.0,,1.2,,,
840728873075638272,2017-03-12 00:59:17,RT @dog_rates: This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://…,Pipsy,18176.0,0.0,,1.2,,,
840698636975636481,2017-03-11 22:59:09,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,,3.0,195.0,,1.0,,,
840696689258311684,2017-03-11 22:51:24,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,,1108.0,13323.0,,1.0,,False,
840632337062862849,2017-03-11 18:35:42,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",Maddie,1960.0,9722.0,,1.2,0.711148,True,golden_retriever
840370681858686976,2017-03-11 01:15:58,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,,5117.0,17859.0,,1.3,,False,
840268004936019968,2017-03-10 18:27:58,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,Monty,6460.0,20863.0,,1.2,0.8639870000000001,True,Chesapeake_Bay_retriever
839990271299457024,2017-03-10 00:04:21,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,Sojourner,2579.0,14575.0,,1.3,0.604938,True,Staffordshire_bullterrier
839549326359670784,2017-03-08 18:52:12,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",Winston,8762.0,29844.0,,1.2,0.05248,True,Norwich_terrier
839290600511926273,2017-03-08 01:44:07,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,,159.0,0.0,pupper,1.0,,False,
839239871831150596,2017-03-07 22:22:32,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,Odie,7375.0,29552.0,,1.3,0.927021,True,Leonberg
838952994649550848,2017-03-07 03:22:35,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,,4479.0,21237.0,,1.3,,,
838921590096166913,2017-03-07 01:17:48,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,Arlo,2341.0,12135.0,,1.3,0.664538,True,Border_terrier
838916489579200512,2017-03-07 00:57:32,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,,37.0,0.0,,1.5,,False,
838831947270979586,2017-03-06 19:21:35,RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…,Riley,12544.0,0.0,,1.3,,,
838561493054533637,2017-03-06 01:26:54,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,Walter,1494.0,11849.0,,1.3,0.216562,True,kelpie
838476387338051585,2017-03-05 19:48:43,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,Stanley,5452.0,24569.0,,1.3,0.997692,True,Great_Pyrenees
838201503651401729,2017-03-05 01:36:26,RT @dog_rates: Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EM…,Sunny,11466.0,0.0,,1.3,,,
838150277551247360,2017-03-04 22:12:52,@markhoppus 182/10,,366.0,1819.0,,18.2,,,
838085839343206401,2017-03-04 17:56:49,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,,0.0,150.0,,1.5,,,
838083903487373313,2017-03-04 17:49:08,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,Daisy,3557.0,19124.0,,1.3,0.800975,True,chow
837820167694528512,2017-03-04 00:21:08,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",,8882.0,37150.0,pupper,1.2,0.887625,True,golden_retriever
837482249356513284,2017-03-03 01:58:22,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,Waffles,494.0,4189.0,,1.3,,False,
837471256429613056,2017-03-03 01:14:41,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,Vincent,2611.0,13909.0,,1.2,0.976255,True,Norwegian_elkhound
837366284874571778,2017-03-02 18:17:34,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,Lucy,5969.0,22964.0,,1.3,0.660085,True,American_Staffordshire_terrier
837110210464448512,2017-03-02 01:20:01,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,Clark,2718.0,17408.0,pupper,1.3,0.767696,True,Siberian_husky
837012587749474308,2017-03-01 18:52:06,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,,86.0,0.0,,1.4,,False,
836989968035819520,2017-03-01 17:22:13,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,Mookie,2598.0,13823.0,,1.2,0.005887300000000001,True,toy_poodle
836753516572119041,2017-03-01 01:42:39,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,Meera,5201.0,20944.0,doggo,1.2,0.0115635,True,schipperke
836677758902222849,2017-02-28 20:41:37,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,Oliver,2511.0,13733.0,,1.1,,False,
836648853927522308,2017-02-28 18:46:45,"RT @SchafeBacon2016: @dog_rates Slightly disturbed by the outright profanity, but confident doggos were involved. 11/10, would tailgate aga…",,622.0,0.0,,1.1,,,
836397794269200385,2017-02-28 02:09:08,RT @dog_rates: This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https:/…,Buddy,31140.0,0.0,,1.3,,,
836380477523124226,2017-02-28 01:00:19,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",Ava,3321.0,15976.0,pupper,1.2,,False,
836260088725786625,2017-02-27 17:01:56,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,Lucy,4832.0,23100.0,,1.3,0.564688,True,borzoi
836001077879255040,2017-02-26 23:52:43,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,,4901.0,20840.0,,1.3,0.963558,True,Samoyed
835685285446955009,2017-02-26 02:57:52,RT @dog_rates: This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/…,Rory,9272.0,0.0,,1.2,,,
835574547218894849,2017-02-25 19:37:50,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,Eli,4097.0,19379.0,,1.1,0.6106550000000001,True,Staffordshire_bullterrier
835536468978302976,2017-02-25 17:06:32,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",Lola,1930.0,0.0,,1.2,,,
835309094223372289,2017-02-25 02:03:02,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,,23870.0,0.0,,1.3,,,
835297930240217089,2017-02-25 01:18:40,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,Ash,3368.0,17791.0,,1.2,0.341276,True,Rottweiler
835264098648616962,2017-02-24 23:04:14,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",Lola,1930.0,8467.0,,1.2,0.0875033,True,Chesapeake_Bay_retriever
835246439529840640,2017-02-24 21:54:03,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",,82.0,2248.0,,1.3,,,
835172783151792128,2017-02-24 17:01:22,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,,6493.0,28461.0,,1.2,0.663138,True,Border_collie
835152434251116546,2017-02-24 15:40:31,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,,3425.0,24478.0,,0.0,0.0127309,True,American_Staffordshire_terrier
834931633769889797,2017-02-24 01:03:08,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,Tucker,1872.0,11791.0,,1.2,0.196476,True,soft-coated_wheaten_terrier
834786237630337024,2017-02-23 15:25:23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,Tobi,6132.0,22874.0,,1.3,0.156276,True,Border_terrier
834574053763584002,2017-02-23 01:22:14,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,,2868.0,14939.0,doggo,1.3,0.226564,True,golden_retriever
834477809192075265,2017-02-22 18:59:48,RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,Leo,12146.0,0.0,,1.2,,,
834458053273591808,2017-02-22 17:41:18,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",Chester,1893.0,10482.0,,1.2,0.468619,True,Rhodesian_ridgeback
834209720923721728,2017-02-22 01:14:30,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,Wilson,5442.0,22505.0,,1.2,0.754799,True,golden_retriever
834167344700198914,2017-02-21 22:26:07,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,Sunshine,4111.0,17141.0,,1.1,,False,
834089966724603904,2017-02-21 17:18:39,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,,2420.0,10957.0,doggo,1.0,,,
834086379323871233,2017-02-21 17:04:24,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,Lipton,2504.0,14240.0,,1.2,0.0452627,True,Labrador_retriever
833863086058651648,2017-02-21 02:17:06,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,Bentley,2717.0,14594.0,,1.2,0.494969,True,kuvasz
833826103416520705,2017-02-20 23:50:09,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,Charlie,3886.0,16661.0,,1.3,0.438054,True,Chihuahua
833732339549220864,2017-02-20 17:37:34,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",Gabby,250.0,0.0,,1.2,,,
833722901757046785,2017-02-20 17:00:04,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,Bronte,3626.0,22501.0,,1.3,0.918144,True,West_Highland_white_terrier
833479644947025920,2017-02-20 00:53:27,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,Poppy,2345.0,16193.0,,1.3,0.727039,True,golden_retriever
833124694597443584,2017-02-19 01:23:00,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,Gidget,5490.0,22062.0,pupper,1.2,0.7105229999999999,True,Cardigan
832998151111966721,2017-02-18 17:00:10,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",Rhino,2508.0,14506.0,doggo,1.3,0.539036,True,boxer
832769181346996225,2017-02-18 01:50:19,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,,44.0,0.0,,1.2,,False,
832757312314028032,2017-02-18 01:03:09,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,Willow,4109.0,18356.0,,1.3,0.160888,True,Cardigan
832682457690300417,2017-02-17 20:05:43,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,,3348.0,12969.0,,1.3,,,
832645525019123713,2017-02-17 17:38:57,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",not,590.0,3185.0,,1.0,,,
832636094638288896,2017-02-17 17:01:29,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,Orion,3202.0,17310.0,,1.2,0.5250319999999999,True,Eskimo_dog
832397543355072512,2017-02-17 01:13:34,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,Eevee,2533.0,13067.0,,1.2,0.988916,True,Pekinese
832369877331693569,2017-02-16 23:23:38,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,Charlie,3634.0,18715.0,,1.1,0.50469,True,kelpie
832273440279240704,2017-02-16 17:00:25,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,Smiley,2657.0,12339.0,doggo,1.4,0.134081,True,Pembroke
832215909146226688,2017-02-16 13:11:49,"RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",Logan,7033.0,0.0,,0.975,,,
832215726631055365,2017-02-16 13:11:05,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,10673.0,0.0,,1.3,0.274637,True,Afghan_hound
832088576586297345,2017-02-16 04:45:50,@docmisterio account started on 11/15/15,,3.0,72.0,,,,,
832040443403784192,2017-02-16 01:34:34,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,Klein,11050.0,0.0,,1.2,0.796313,True,miniature_pinscher
832032802820481025,2017-02-16 01:04:13,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",Miguel,4720.0,13826.0,doggo,1.2,0.601712,True,whippet
831939777352105988,2017-02-15 18:54:34,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,Emanuel,6992.0,26297.0,doggo,1.2,0.153862,True,Pomeranian
831926988323639298,2017-02-15 18:03:45,@UNC can confirm 12/10,,39.0,369.0,,1.2,,,
831911600680497154,2017-02-15 17:02:36,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,Kuyu,7409.0,30248.0,,1.4,0.777562,True,bloodhound
831670449226514432,2017-02-15 01:04:21,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,Daisy,2053.0,11439.0,,1.3,0.6248020000000001,True,Pembroke
831650051525054464,2017-02-14 23:43:18,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",,2226.0,7868.0,,1.3,0.530416,True,Eskimo_dog
831552930092285952,2017-02-14 17:17:22,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,Dutch,2620.0,9843.0,,1.3,0.257415,True,Chihuahua
831322785565769729,2017-02-14 02:02:51,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,Pete,1737.0,10011.0,doggo,1.2,0.999715,True,Old_English_sheepdog
831315979191906304,2017-02-14 01:35:49,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,,1261.0,7087.0,pupper,1.3,0.982755,True,briard
831309418084069378,2017-02-14 01:09:44,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,Scooter,2772.0,12777.0,,1.2,0.369389,True,Doberman
831262627380748289,2017-02-13 22:03:49,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,Tucker,2338.0,13018.0,,1.2,0.26332300000000003,True,cocker_spaniel
830956169170665475,2017-02-13 01:46:03,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,Reggie,1725.0,8705.0,,1.2,0.451516,True,kuvasz
830583320585068544,2017-02-12 01:04:29,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Lilly,19188.0,73157.0,,1.3,0.908703,True,Labrador_retriever
830173239259324417,2017-02-10 21:54:58,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,Kyro,6519.0,0.0,,1.2,,,
830097400375152640,2017-02-10 16:53:37,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",Samson,3441.0,10769.0,,1.3,0.442713,True,toy_poodle
829878982036299777,2017-02-10 02:25:42,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Loki,5734.0,0.0,doggo,1.2,0.6173890000000001,True,golden_retriever
829861396166877184,2017-02-10 01:15:49,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,Mia,2234.0,13402.0,,1.2,0.394486,True,Border_terrier
829501995190984704,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,Leo,12146.0,34779.0,,1.2,0.950851,True,French_bulldog
829449946868879360,2017-02-08 22:00:52,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,,2319.0,11484.0,doggo,1.1,0.315163,True,Labrador_retriever
829374341691346946,2017-02-08 17:00:26,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,Astrid,10647.0,37930.0,doggo,1.3,0.757547,True,Staffordshire_bullterrier
829141528400556032,2017-02-08 01:35:19,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,Malcolm,8486.0,26859.0,,1.2,0.57314,True,golden_retriever
829011960981237760,2017-02-07 17:00:28,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,Dexter,18527.0,58067.0,,1.3,0.312221,True,boxer
828801551087042563,2017-02-07 03:04:22,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https…",Gus,3880.0,0.0,,1.2,,,
828770345708580865,2017-02-07 01:00:22,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,Alfie,6713.0,27990.0,,1.3,0.0338986,True,Chesapeake_Bay_retriever
828708714936930305,2017-02-06 20:55:28,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,Fiona,12811.0,40107.0,,1.0,0.00838837,True,Mexican_hairless
828650029636317184,2017-02-06 17:02:17,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",one,1540.0,10437.0,,1.4,0.649209,True,golden_retriever
828409743546925057,2017-02-06 01:07:28,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,Mutt,1300.0,6873.0,,1.2,0.0180398,True,toy_poodle
828408677031882754,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,Bear,1468.0,8368.0,,1.2,0.13303299999999998,True,Weimaraner
828381636999917570,2017-02-05 23:15:47,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,Doobert,2540.0,13819.0,doggo,1.4,0.392535,True,Bedlington_terrier
828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",Beebop,1210.0,8084.0,,1.3,0.5230859999999999,True,American_Staffordshire_terrier
828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,Alexander,3325.0,13706.0,,1.2,0.663047,True,malamute
828361771580813312,2017-02-05 21:56:51,Beebop and Doobert should start a band 12/10 would listen,,194.0,2401.0,,1.2,,,
828046555563323392,2017-02-05 01:04:17,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,Sailer,3245.0,12887.0,,1.3,,False,
828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,Brutus,2441.0,11364.0,,1.1,0.936662,True,American_Staffordshire_terrier
